-1465.45
-1647.67
-1817.11
-1223.05
-1442.27
-1395.23
-1354.67
-1319.03
-1534.96
-1576.46
-1262.88
-1203.58
-1365.88
-1262.06
-1221.32
-1233.64
-1136.84
-1540.37
-1059.00
-1237.12
-1171.06
-1150.11
-1041.20
-1107.63
-1121.73
-1088.54
-1099.06
-1097.53
-944.60
-1023.61
-960.12
-945.96
-965.50
-953.86
-928.60
-940.77
-941.64
-943.82
-1027.37
-985.01
-919.91
-939.31
-1034.46
-928.61
-894.28
-904.61
-858.66
-900.77
-873.71
-957.44
-909.69
-846.27
-815.23
-909.43
-917.67
-866.09
-836.33
-825.61
-844.46
-872.75
-794.97
-813.29
-816.90
-833.72
-838.17
-803.38
-817.61
-824.63
-807.30
-867.93
-808.25
-848.84
-829.84
-820.11
-814.20
-793.38
-761.58
-786.29
-777.39
-819.01
-794.13
-823.67
-786.85
-808.71
-773.52
-785.60
-773.66
-760.02
-791.57
-771.63
-774.18
-806.65
-768.65
-769.50
-777.56
-750.74
-751.14
-789.00
-758.75
-764.58
-725.52
-750.84
-781.76
-755.42
-717.11
-750.52
-750.23
-757.34
-731.14
-739.18
-724.76
-755.81
-720.13
-736.16
-730.61
-742.45
-715.20
-724.96
-731.36
-739.95
-724.38
-735.74
-721.81
-746.73
-723.84
-730.51
-745.78
-735.08
-743.39
-730.37
-728.98
-729.01
-731.45
-719.77
-736.42
-732.02
-698.37
-724.79
-737.13
-722.24
-711.04
-709.62
-706.94
-719.59
-735.97
-730.56
-707.43
-730.25
-719.89
-740.95
